"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"g677",180.123575017432,-2.07168563053416,0.459956656399308,-4.50408881295903,6.66583271271307e-06,9.39322686081551e-05
"g682",1418.9906267175,1.2036562489722,0.367497134078477,3.2752806412775,0.0010555705510267,0.0059772491938506
"g683",10445.3371651037,1.14012558571645,0.401173271369002,2.84197793593222,0.0044834594346462,0.0190701984247854
"g684",5.04155131300792,5.87485767620085,2.40504845435373,2.4427190502403,0.0145770803086874,0.0467175177948558
"g685",14221.7122451109,0.999918283074398,0.416074294665726,2.40322052069506,0.0162513840164204,0.0502513482316785
"g686",1817.51457658763,1.23985714248604,0.304662823459255,4.06960431997655,4.70930496613514e-05,0.000483593669392584
"g687",182.882714699,4.70808887212855,0.506099429759469,9.30269546908229,1.36929457215462e-20,8.42572593399144e-18
"g688",30.5473717584215,4.98996533389886,0.946206834756629,5.27365175414561,1.33735569930697e-07,3.38186112454886e-06
"g691",2268.54258954721,-0.480464975528077,0.431826404573877,-1.11263454582449,0.26586541733741,0.408309118473261
"g692",574.425357470487,-1.18919308840822,0.621523273692141,-1.91335246602087,0.0557029452809084,0.126744522536064
"g694",85.4130186446879,-1.83573619860566,0.814008383122599,-2.25518094981238,0.0241219731728375,0.0678798208491738
"g695",13.2759547696813,-0.765045911743921,0.932327806564113,-0.820576096044296,0.411887768112166,0.553380509414162
"g696",248.92351187828,-2.83150571105254,0.770747536349283,-3.67371360596783,0.000239050660003998,0.00180117354435666
"g697",678.793241880527,0.818682476633911,0.310137241494236,2.63974256264586,0.0082969025661181,0.0307614546556497
